"File_Name","Study_Area","SiteID","Site_Number","Recording_Time","Date_Time","Date","Time","Detection_Start","Detection_End","Scientific_name","Common_name","Confidence"
"LC_ARU7_20240718_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-18 06:36:04,2024-07-18,"06:36:04",664,667,"Colinus virginianus","Northern Bobwhite",0.8159
"LC_ARU7_20240720_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-20 06:30:02,2024-07-20,"06:30:02",302,305,"Colinus virginianus","Northern Bobwhite",0.8383
"LC_ARU7_20240723_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-23 06:41:10,2024-07-23,"06:41:10",970,973,"Colinus virginianus","Northern Bobwhite",0.8062
"LC_ARU7_20240723_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-23 06:50:30,2024-07-23,"06:50:30",1530,1533,"Colinus virginianus","Northern Bobwhite",0.8404
"LC_ARU7_20240724_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-24 06:49:40,2024-07-24,"06:49:40",1480,1483,"Colinus virginianus","Northern Bobwhite",0.8207
"LC_ARU7_20240725_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-25 06:51:32,2024-07-25,"06:51:32",1592,1595,"Colinus virginianus","Northern Bobwhite",0.8695
"LC_ARU7_20240726_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-26 06:43:34,2024-07-26,"06:43:34",1114,1117,"Colinus virginianus","Northern Bobwhite",0.8126
"LC_ARU7_20240726_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-26 06:50:38,2024-07-26,"06:50:38",1538,1541,"Colinus virginianus","Northern Bobwhite",0.8308
"LC_ARU7_20240727_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-27 06:43:02,2024-07-27,"06:43:02",1082,1085,"Colinus virginianus","Northern Bobwhite",0.8247
"LC_ARU7_20240727_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-27 06:50:28,2024-07-27,"06:50:28",1528,1531,"Colinus virginianus","Northern Bobwhite",0.8087
"LC_ARU7_20240727_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-27 06:51:48,2024-07-27,"06:51:48",1608,1611,"Colinus virginianus","Northern Bobwhite",0.803
"LC_ARU7_20240727_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-27 06:53:48,2024-07-27,"06:53:48",1728,1731,"Colinus virginianus","Northern Bobwhite",0.8078
"LC_ARU7_20240727_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-27 06:54:02,2024-07-27,"06:54:02",1742,1745,"Colinus virginianus","Northern Bobwhite",0.8764
"LC_ARU7_20240728_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-28 06:29:32,2024-07-28,"06:29:32",272,275,"Colinus virginianus","Northern Bobwhite",0.822
"LC_ARU7_20240728_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-28 06:41:46,2024-07-28,"06:41:46",1006,1009,"Colinus virginianus","Northern Bobwhite",0.8373
"LC_ARU7_20240729_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-29 06:40:32,2024-07-29,"06:40:32",932,935,"Colinus virginianus","Northern Bobwhite",0.9268
"LC_ARU7_20240729_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-29 06:40:34,2024-07-29,"06:40:34",934,937,"Colinus virginianus","Northern Bobwhite",0.8756
"LC_ARU7_20240729_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-29 06:41:14,2024-07-29,"06:41:14",974,977,"Colinus virginianus","Northern Bobwhite",0.8437
"LC_ARU7_20240729_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-29 06:41:38,2024-07-29,"06:41:38",998,1001,"Colinus virginianus","Northern Bobwhite",0.8063
"LC_ARU7_20240729_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-29 06:42:52,2024-07-29,"06:42:52",1072,1075,"Colinus virginianus","Northern Bobwhite",0.8004
"LC_ARU7_20240729_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-29 06:43:54,2024-07-29,"06:43:54",1134,1137,"Colinus virginianus","Northern Bobwhite",0.8633
"LC_ARU7_20240729_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-29 06:45:32,2024-07-29,"06:45:32",1232,1235,"Colinus virginianus","Northern Bobwhite",0.8024
"LC_ARU7_20240729_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-29 06:47:04,2024-07-29,"06:47:04",1324,1327,"Colinus virginianus","Northern Bobwhite",0.8257
"LC_ARU7_20240729_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-29 06:49:18,2024-07-29,"06:49:18",1458,1461,"Colinus virginianus","Northern Bobwhite",0.8007
"LC_ARU7_20240730_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-30 06:34:02,2024-07-30,"06:34:02",542,545,"Colinus virginianus","Northern Bobwhite",0.8527
"LC_ARU7_20240730_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-30 06:34:54,2024-07-30,"06:34:54",594,597,"Colinus virginianus","Northern Bobwhite",0.8213
"LC_ARU7_20240730_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-30 06:38:24,2024-07-30,"06:38:24",804,807,"Colinus virginianus","Northern Bobwhite",0.8273
"LC_ARU7_20240730_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-30 06:47:28,2024-07-30,"06:47:28",1348,1351,"Colinus virginianus","Northern Bobwhite",0.8071
"LC_ARU7_20240730_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-30 06:47:58,2024-07-30,"06:47:58",1378,1381,"Colinus virginianus","Northern Bobwhite",0.8619
"LC_ARU7_20240730_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-30 06:49:32,2024-07-30,"06:49:32",1472,1475,"Colinus virginianus","Northern Bobwhite",0.8029
"LC_ARU7_20240730_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-30 06:52:34,2024-07-30,"06:52:34",1654,1657,"Colinus virginianus","Northern Bobwhite",0.8029
"LC_ARU7_20240730_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-07-30 06:53:16,2024-07-30,"06:53:16",1696,1699,"Colinus virginianus","Northern Bobwhite",0.835
"LC_ARU7_20240802_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-08-02 06:42:26,2024-08-02,"06:42:26",1046,1049,"Colinus virginianus","Northern Bobwhite",0.828
"LC_ARU7_20240802_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-08-02 06:45:54,2024-08-02,"06:45:54",1254,1257,"Colinus virginianus","Northern Bobwhite",0.8338
"LC_ARU7_20240802_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-08-02 06:49:52,2024-08-02,"06:49:52",1492,1495,"Colinus virginianus","Northern Bobwhite",0.8545
"LC_ARU7_20240802_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-08-02 06:50:08,2024-08-02,"06:50:08",1508,1511,"Colinus virginianus","Northern Bobwhite",0.83
"LC_ARU7_20240802_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-08-02 06:50:42,2024-08-02,"06:50:42",1542,1545,"Colinus virginianus","Northern Bobwhite",0.8552
"LC_ARU7_20240802_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-08-02 06:54:04,2024-08-02,"06:54:04",1744,1747,"Colinus virginianus","Northern Bobwhite",0.8239
"LC_ARU7_20240802_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-08-02 06:54:14,2024-08-02,"06:54:14",1754,1757,"Colinus virginianus","Northern Bobwhite",0.8097
"LC_ARU7_20240802_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-08-02 06:54:22,2024-08-02,"06:54:22",1762,1765,"Colinus virginianus","Northern Bobwhite",0.8457
"LC_ARU7_20240802_062500.BirdNET.results.csv","LC","ARU7",7,"0625",2024-08-02 06:54:58,2024-08-02,"06:54:58",1798,1801,"Colinus virginianus","Northern Bobwhite",0.8628
"LC_ARU8_20240430_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-04-30 06:48:28,2024-04-30,"06:48:28",1408,1411,"Colinus virginianus","Northern Bobwhite",0.8229
"LC_ARU8_20240430_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-04-30 06:54:06,2024-04-30,"06:54:06",1746,1749,"Colinus virginianus","Northern Bobwhite",0.8116
"LC_ARU8_20240503_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-03 06:39:02,2024-05-03,"06:39:02",842,845,"Colinus virginianus","Northern Bobwhite",0.8056
"LC_ARU8_20240503_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-03 06:39:58,2024-05-03,"06:39:58",898,901,"Colinus virginianus","Northern Bobwhite",0.8552
"LC_ARU8_20240503_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-03 06:41:50,2024-05-03,"06:41:50",1010,1013,"Colinus virginianus","Northern Bobwhite",0.8643
"LC_ARU8_20240503_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-03 06:47:44,2024-05-03,"06:47:44",1364,1367,"Colinus virginianus","Northern Bobwhite",0.8538
"LC_ARU8_20240503_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-03 06:49:10,2024-05-03,"06:49:10",1450,1453,"Colinus virginianus","Northern Bobwhite",0.8416
"LC_ARU8_20240503_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-03 06:49:56,2024-05-03,"06:49:56",1496,1499,"Colinus virginianus","Northern Bobwhite",0.8212
"LC_ARU8_20240503_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-03 06:50:22,2024-05-03,"06:50:22",1522,1525,"Colinus virginianus","Northern Bobwhite",0.8198
"LC_ARU8_20240503_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-03 06:50:26,2024-05-03,"06:50:26",1526,1529,"Colinus virginianus","Northern Bobwhite",0.8423
"LC_ARU8_20240503_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-03 06:51:42,2024-05-03,"06:51:42",1602,1605,"Colinus virginianus","Northern Bobwhite",0.8455
"LC_ARU8_20240503_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-03 06:51:44,2024-05-03,"06:51:44",1604,1607,"Colinus virginianus","Northern Bobwhite",0.8041
"LC_ARU8_20240503_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-03 06:52:10,2024-05-03,"06:52:10",1630,1633,"Colinus virginianus","Northern Bobwhite",0.8349
"LC_ARU8_20240503_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-03 06:52:12,2024-05-03,"06:52:12",1632,1635,"Colinus virginianus","Northern Bobwhite",0.8514
"LC_ARU8_20240503_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-03 06:52:16,2024-05-03,"06:52:16",1636,1639,"Colinus virginianus","Northern Bobwhite",0.8313
"LC_ARU8_20240503_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-03 06:53:08,2024-05-03,"06:53:08",1688,1691,"Colinus virginianus","Northern Bobwhite",0.8528
"LC_ARU8_20240505_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-05 06:44:04,2024-05-05,"06:44:04",1144,1147,"Colinus virginianus","Northern Bobwhite",0.8093
"LC_ARU8_20240505_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-05 06:44:44,2024-05-05,"06:44:44",1184,1187,"Colinus virginianus","Northern Bobwhite",0.8247
"LC_ARU8_20240509_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-09 06:36:26,2024-05-09,"06:36:26",686,689,"Colinus virginianus","Northern Bobwhite",0.8153
"LC_ARU8_20240509_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-09 06:36:48,2024-05-09,"06:36:48",708,711,"Colinus virginianus","Northern Bobwhite",0.8065
"LC_ARU8_20240509_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-09 06:37:32,2024-05-09,"06:37:32",752,755,"Colinus virginianus","Northern Bobwhite",0.8322
"LC_ARU8_20240510_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-10 06:32:44,2024-05-10,"06:32:44",464,467,"Colinus virginianus","Northern Bobwhite",0.8057
"LC_ARU8_20240513_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-13 06:51:54,2024-05-13,"06:51:54",1614,1617,"Colinus virginianus","Northern Bobwhite",0.8174
"LC_ARU8_20240513_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-13 06:53:36,2024-05-13,"06:53:36",1716,1719,"Colinus virginianus","Northern Bobwhite",0.8049
"LC_ARU8_20240515_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-15 06:47:38,2024-05-15,"06:47:38",1358,1361,"Colinus virginianus","Northern Bobwhite",0.8091
"LC_ARU8_20240517_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-17 06:39:56,2024-05-17,"06:39:56",896,899,"Colinus virginianus","Northern Bobwhite",0.8297
"LC_ARU8_20240520_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-20 06:47:22,2024-05-20,"06:47:22",1342,1345,"Colinus virginianus","Northern Bobwhite",0.8106
"LC_ARU8_20240520_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-20 06:53:16,2024-05-20,"06:53:16",1696,1699,"Colinus virginianus","Northern Bobwhite",0.8189
"LC_ARU8_20240522_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-22 06:42:32,2024-05-22,"06:42:32",1052,1055,"Colinus virginianus","Northern Bobwhite",0.8251
"LC_ARU8_20240522_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-22 06:53:56,2024-05-22,"06:53:56",1736,1739,"Colinus virginianus","Northern Bobwhite",0.8005
"LC_ARU8_20240523_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-23 06:36:22,2024-05-23,"06:36:22",682,685,"Colinus virginianus","Northern Bobwhite",0.8587
"LC_ARU8_20240523_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-23 06:47:56,2024-05-23,"06:47:56",1376,1379,"Colinus virginianus","Northern Bobwhite",0.8117
"LC_ARU8_20240523_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-23 06:48:06,2024-05-23,"06:48:06",1386,1389,"Colinus virginianus","Northern Bobwhite",0.8322
"LC_ARU8_20240523_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-23 06:51:00,2024-05-23,"06:51:00",1560,1563,"Colinus virginianus","Northern Bobwhite",0.8258
"LC_ARU8_20240525_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-25 06:29:26,2024-05-25,"06:29:26",266,269,"Colinus virginianus","Northern Bobwhite",0.8349
"LC_ARU8_20240528_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-28 06:39:12,2024-05-28,"06:39:12",852,855,"Colinus virginianus","Northern Bobwhite",0.8031
"LC_ARU8_20240528_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-28 06:40:12,2024-05-28,"06:40:12",912,915,"Colinus virginianus","Northern Bobwhite",0.853
"LC_ARU8_20240529_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-29 06:37:42,2024-05-29,"06:37:42",762,765,"Colinus virginianus","Northern Bobwhite",0.8356
"LC_ARU8_20240529_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-29 06:47:18,2024-05-29,"06:47:18",1338,1341,"Colinus virginianus","Northern Bobwhite",0.8338
"LC_ARU8_20240529_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-29 06:47:26,2024-05-29,"06:47:26",1346,1349,"Colinus virginianus","Northern Bobwhite",0.8196
"LC_ARU8_20240530_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-05-30 06:46:30,2024-05-30,"06:46:30",1290,1293,"Colinus virginianus","Northern Bobwhite",0.8201
"LC_ARU8_20240605_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-05 06:28:06,2024-06-05,"06:28:06",186,189,"Colinus virginianus","Northern Bobwhite",0.8187
"LC_ARU8_20240605_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-05 06:34:04,2024-06-05,"06:34:04",544,547,"Colinus virginianus","Northern Bobwhite",0.8215
"LC_ARU8_20240605_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-05 06:34:06,2024-06-05,"06:34:06",546,549,"Colinus virginianus","Northern Bobwhite",0.8145
"LC_ARU8_20240607_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-07 06:32:26,2024-06-07,"06:32:26",446,449,"Colinus virginianus","Northern Bobwhite",0.8105
"LC_ARU8_20240608_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-08 06:31:44,2024-06-08,"06:31:44",404,407,"Colinus virginianus","Northern Bobwhite",0.8064
"LC_ARU8_20240608_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-08 06:40:18,2024-06-08,"06:40:18",918,921,"Colinus virginianus","Northern Bobwhite",0.8009
"LC_ARU8_20240608_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-08 06:54:50,2024-06-08,"06:54:50",1790,1793,"Colinus virginianus","Northern Bobwhite",0.8948
"LC_ARU8_20240609_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-09 06:31:30,2024-06-09,"06:31:30",390,393,"Colinus virginianus","Northern Bobwhite",0.8073
"LC_ARU8_20240609_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-09 06:43:30,2024-06-09,"06:43:30",1110,1113,"Colinus virginianus","Northern Bobwhite",0.8037
"LC_ARU8_20240611_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-11 06:35:12,2024-06-11,"06:35:12",612,615,"Colinus virginianus","Northern Bobwhite",0.8419
"LC_ARU8_20240611_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-11 06:51:34,2024-06-11,"06:51:34",1594,1597,"Colinus virginianus","Northern Bobwhite",0.8429
"LC_ARU8_20240611_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-11 06:52:08,2024-06-11,"06:52:08",1628,1631,"Colinus virginianus","Northern Bobwhite",0.8253
"LC_ARU8_20240612_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-12 06:35:26,2024-06-12,"06:35:26",626,629,"Colinus virginianus","Northern Bobwhite",0.8219
"LC_ARU8_20240612_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-12 06:43:16,2024-06-12,"06:43:16",1096,1099,"Colinus virginianus","Northern Bobwhite",0.8613
"LC_ARU8_20240612_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-12 06:45:40,2024-06-12,"06:45:40",1240,1243,"Colinus virginianus","Northern Bobwhite",0.8851
"LC_ARU8_20240612_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-12 06:45:46,2024-06-12,"06:45:46",1246,1249,"Colinus virginianus","Northern Bobwhite",0.8008
"LC_ARU8_20240612_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-12 06:46:16,2024-06-12,"06:46:16",1276,1279,"Colinus virginianus","Northern Bobwhite",0.8467
"LC_ARU8_20240612_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-12 06:46:32,2024-06-12,"06:46:32",1292,1295,"Colinus virginianus","Northern Bobwhite",0.8326
"LC_ARU8_20240612_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-12 06:46:34,2024-06-12,"06:46:34",1294,1297,"Colinus virginianus","Northern Bobwhite",0.8213
"LC_ARU8_20240612_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-12 06:46:50,2024-06-12,"06:46:50",1310,1313,"Colinus virginianus","Northern Bobwhite",0.8791
"LC_ARU8_20240613_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-13 06:37:16,2024-06-13,"06:37:16",736,739,"Colinus virginianus","Northern Bobwhite",0.8176
"LC_ARU8_20240613_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-13 06:53:26,2024-06-13,"06:53:26",1706,1709,"Colinus virginianus","Northern Bobwhite",0.8097
"LC_ARU8_20240614_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-14 06:32:10,2024-06-14,"06:32:10",430,433,"Colinus virginianus","Northern Bobwhite",0.8087
"LC_ARU8_20240614_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-14 06:34:40,2024-06-14,"06:34:40",580,583,"Colinus virginianus","Northern Bobwhite",0.8133
"LC_ARU8_20240614_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-14 06:50:02,2024-06-14,"06:50:02",1502,1505,"Colinus virginianus","Northern Bobwhite",0.8025
"LC_ARU8_20240615_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-15 06:50:48,2024-06-15,"06:50:48",1548,1551,"Colinus virginianus","Northern Bobwhite",0.8083
"LC_ARU8_20240617_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-17 06:25:16,2024-06-17,"06:25:16",16,19,"Colinus virginianus","Northern Bobwhite",0.808
"LC_ARU8_20240617_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-17 06:25:46,2024-06-17,"06:25:46",46,49,"Colinus virginianus","Northern Bobwhite",0.8338
"LC_ARU8_20240617_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-17 06:28:18,2024-06-17,"06:28:18",198,201,"Colinus virginianus","Northern Bobwhite",0.8504
"LC_ARU8_20240617_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-17 06:29:46,2024-06-17,"06:29:46",286,289,"Colinus virginianus","Northern Bobwhite",0.8013
"LC_ARU8_20240617_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-17 06:30:46,2024-06-17,"06:30:46",346,349,"Colinus virginianus","Northern Bobwhite",0.8233
"LC_ARU8_20240617_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-17 06:33:28,2024-06-17,"06:33:28",508,511,"Colinus virginianus","Northern Bobwhite",0.8162
"LC_ARU8_20240617_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-17 06:35:26,2024-06-17,"06:35:26",626,629,"Colinus virginianus","Northern Bobwhite",0.8116
"LC_ARU8_20240617_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-17 06:38:42,2024-06-17,"06:38:42",822,825,"Colinus virginianus","Northern Bobwhite",0.8354
"LC_ARU8_20240620_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-20 06:44:42,2024-06-20,"06:44:42",1182,1185,"Colinus virginianus","Northern Bobwhite",0.8088
"LC_ARU8_20240621_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-21 06:25:08,2024-06-21,"06:25:08",8,11,"Colinus virginianus","Northern Bobwhite",0.8227
"LC_ARU8_20240621_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-21 06:25:22,2024-06-21,"06:25:22",22,25,"Colinus virginianus","Northern Bobwhite",0.8271
"LC_ARU8_20240621_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-21 06:26:04,2024-06-21,"06:26:04",64,67,"Colinus virginianus","Northern Bobwhite",0.824
"LC_ARU8_20240621_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-21 06:29:46,2024-06-21,"06:29:46",286,289,"Colinus virginianus","Northern Bobwhite",0.8427
"LC_ARU8_20240621_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-21 06:30:34,2024-06-21,"06:30:34",334,337,"Colinus virginianus","Northern Bobwhite",0.8171
"LC_ARU8_20240621_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-21 06:39:22,2024-06-21,"06:39:22",862,865,"Colinus virginianus","Northern Bobwhite",0.8269
"LC_ARU8_20240621_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-21 06:40:34,2024-06-21,"06:40:34",934,937,"Colinus virginianus","Northern Bobwhite",0.8282
"LC_ARU8_20240621_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-21 06:48:56,2024-06-21,"06:48:56",1436,1439,"Colinus virginianus","Northern Bobwhite",0.8528
"LC_ARU8_20240621_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-21 06:49:14,2024-06-21,"06:49:14",1454,1457,"Colinus virginianus","Northern Bobwhite",0.8194
"LC_ARU8_20240621_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-21 06:53:02,2024-06-21,"06:53:02",1682,1685,"Colinus virginianus","Northern Bobwhite",0.8566
"LC_ARU8_20240622_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-22 06:35:12,2024-06-22,"06:35:12",612,615,"Colinus virginianus","Northern Bobwhite",0.8053
"LC_ARU8_20240622_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-22 06:40:48,2024-06-22,"06:40:48",948,951,"Colinus virginianus","Northern Bobwhite",0.8024
"LC_ARU8_20240622_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-22 06:42:16,2024-06-22,"06:42:16",1036,1039,"Colinus virginianus","Northern Bobwhite",0.8211
"LC_ARU8_20240622_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-22 06:43:30,2024-06-22,"06:43:30",1110,1113,"Colinus virginianus","Northern Bobwhite",0.8141
"LC_ARU8_20240624_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-24 06:36:20,2024-06-24,"06:36:20",680,683,"Colinus virginianus","Northern Bobwhite",0.8302
"LC_ARU8_20240625_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-25 06:32:54,2024-06-25,"06:32:54",474,477,"Colinus virginianus","Northern Bobwhite",0.8201
"LC_ARU8_20240625_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-25 06:39:28,2024-06-25,"06:39:28",868,871,"Colinus virginianus","Northern Bobwhite",0.8042
"LC_ARU8_20240625_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-25 06:42:42,2024-06-25,"06:42:42",1062,1065,"Colinus virginianus","Northern Bobwhite",0.8367
"LC_ARU8_20240625_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-25 06:43:36,2024-06-25,"06:43:36",1116,1119,"Colinus virginianus","Northern Bobwhite",0.8658
"LC_ARU8_20240625_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-25 06:43:48,2024-06-25,"06:43:48",1128,1131,"Colinus virginianus","Northern Bobwhite",0.8133
"LC_ARU8_20240625_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-25 06:47:12,2024-06-25,"06:47:12",1332,1335,"Colinus virginianus","Northern Bobwhite",0.8566
"LC_ARU8_20240625_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-25 06:47:28,2024-06-25,"06:47:28",1348,1351,"Colinus virginianus","Northern Bobwhite",0.8061
"LC_ARU8_20240625_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-25 06:48:02,2024-06-25,"06:48:02",1382,1385,"Colinus virginianus","Northern Bobwhite",0.8173
"LC_ARU8_20240625_062500.BirdNET.results.csv","LC","ARU8",8,"0625",2024-06-25 06:48:12,2024-06-25,"06:48:12",1392,1395,"Colinus virginianus","Northern Bobwhite",0.8687
